fir_id,crime_type,district,police_station,fir_date,crime_time,status,criminal_id,victim_id,investigating_officer
FIR008907,Domestic Violence,Mysuru,Nazarbad,2021-11-30,10:53:33,Escalated,CR01775,VI00309,Inspector Nazarbad
FIR008908,Robbery,Koppal,Koppal Rural,2022-02-13,17:14:10,Closed,CR00256,VI01390,Inspector Koppal Rural
FIR008909,Robbery,Davanagere,Davanagere Town,2024-11-04,07:54:08,Pending,CR00211,VI03338,Inspector Davanagere Town
FIR008910,Burglary,Gadag,Gadag East,2022-10-10,14:53:06,Closed,CR00275,VI02991,Inspector Gadag East
FIR008911,Domestic Violence,Yadgir,Yadgir Rural,2023-12-22,03:24:36,Under Investigation,CR03000,VI00566,Inspector Yadgir Rural
FIR008912,Vandalism,Ballari,Ballari Town,2025-03-06,07:17:07,Closed,CR00690,VI00827,Inspector Ballari Town
FIR008913,Assault,Udupi,Udupi East,2025-01-11,15:38:08,Closed,CR01936,VI04707,Inspector Udupi East
FIR008914,Cyber Crime,Kodagu,Kodagu Rural,2025-09-15,15:06:01,Under Investigation,CR01572,VI04199,Inspector Kodagu Rural
FIR008915,Vandalism,Kodagu,Kodagu East,2023-06-24,12:36:25,Closed,CR00849,VI00576,Inspector Kodagu East
FIR008916,Cyber Crime,Kalaburagi,Kalaburagi Rural,2022-03-31,00:37:23,Under Investigation,CR00730,VI02265,Inspector Kalaburagi Rural
FIR008917,Fraud,Raichur,Raichur East,2025-06-15,11:18:25,Escalated,CR01755,VI03171,Inspector Raichur East
FIR008918,Cyber Crime,Yadgir,Yadgir Town,2024-01-20,07:43:53,Escalated,CR01273,VI02592,Inspector Yadgir Town
FIR008919,Cyber Crime,Tumakuru,Tumakuru East,2023-02-09,21:00:35,Open,CR00688,VI04887,Inspector Tumakuru East
FIR008920,Traffic Violation,Haveri,Haveri Town,2024-07-14,15:59:49,Escalated,CR02555,VI04613,Inspector Haveri Town
FIR008921,Fraud,Mysuru,Vijayanagar,2023-10-15,15:02:37,Pending,CR01007,VI00704,Inspector Vijayanagar
FIR008922,Cyber Crime,Dharwad,Dharwad East,2022-05-15,10:24:55,Under Investigation,CR01293,VI03479,Inspector Dharwad East
FIR008923,Robbery,Uttara Kannada,Uttara Kannada Town,2024-03-18,19:02:49,Pending,CR01096,VI04784,Inspector Uttara Kannada Town
FIR008924,Domestic Violence,Shivamogga,Shivamogga Town,2022-01-03,04:12:48,Escalated,CR01088,VI03474,Inspector Shivamogga Town
FIR008925,Fraud,Vijayapura,Vijayapura Rural,2023-12-21,13:55:17,Pending,CR02047,VI00219,Inspector Vijayapura Rural
FIR008926,Domestic Violence,Bidar,Bidar East,2021-07-21,09:59:56,Pending,CR02226,VI04879,Inspector Bidar East
FIR008927,Theft,Bengaluru Rural,Bengaluru Rural East,2024-02-22,20:08:36,Escalated,CR00179,VI04198,Inspector Bengaluru Rural East
FIR008928,Burglary,Kodagu,Kodagu East,2022-01-26,01:54:18,Pending,CR02368,VI00396,Inspector Kodagu East
FIR008929,Burglary,Tumakuru,Tumakuru East,2021-10-13,21:53:37,Escalated,CR00118,VI00468,Inspector Tumakuru East
FIR008930,Theft,Bengaluru Rural,Bengaluru Rural Town,2025-05-27,07:09:33,Open,CR01980,VI03055,Inspector Bengaluru Rural Town
FIR008931,Assault,Vijayanagara,Vijayanagara East,2025-05-03,07:31:28,Open,CR02894,VI04339,Inspector Vijayanagara East
FIR008932,Domestic Violence,Yadgir,Yadgir Rural,2021-10-01,09:03:11,Closed,CR01972,VI03544,Inspector Yadgir Rural
FIR008933,Theft,Koppal,Koppal East,2025-11-09,09:52:00,Under Investigation,CR01431,VI01667,Inspector Koppal East
FIR008934,Burglary,Bidar,Bidar East,2023-03-08,19:54:05,Closed,CR00707,VI04595,Inspector Bidar East
FIR008935,Domestic Violence,Dakshina Kannada,Pandeshwar,2025-11-08,08:52:27,Escalated,CR02854,VI03229,Inspector Pandeshwar
FIR008936,Theft,Kolar,Kolar Town,2025-11-13,04:52:52,Open,CR02734,VI00165,Inspector Kolar Town
FIR008937,Narcotics,Vijayapura,Vijayapura East,2026-02-22,02:47:37,Open,CR02455,VI00072,Inspector Vijayapura East
FIR008938,Narcotics,Gadag,Gadag East,2023-12-14,08:11:25,Closed,CR00510,VI04052,Inspector Gadag East
FIR008939,Traffic Violation,Kolar,Kolar East,2026-02-18,00:16:04,Closed,CR00504,VI04050,Inspector Kolar East
FIR008940,Vandalism,Tumakuru,Tumakuru Rural,2024-10-28,14:51:17,Closed,CR02976,VI02287,Inspector Tumakuru Rural
FIR008941,Assault,Ramanagara,Ramanagara Rural,2022-02-26,23:57:57,Under Investigation,CR02808,VI01144,Inspector Ramanagara Rural
FIR008942,Burglary,Chikkamagaluru,Chikkamagaluru East,2023-11-21,13:42:25,Under Investigation,CR02707,VI02117,Inspector Chikkamagaluru East
FIR008943,Theft,Koppal,Koppal Town,2025-01-10,11:22:22,Pending,CR02379,VI00719,Inspector Koppal Town
FIR008944,Robbery,Bengaluru Urban,Whitefield,2022-03-25,20:04:19,Escalated,CR01528,VI03143,Inspector Whitefield
FIR008945,Assault,Bengaluru Urban,Indiranagar,2023-01-26,23:24:01,Pending,CR02446,VI00616,Inspector Indiranagar
FIR008946,Traffic Violation,Raichur,Raichur Rural,2022-11-17,10:36:42,Closed,CR00512,VI03526,Inspector Raichur Rural
FIR008947,Assault,Vijayanagara,Vijayanagara Town,2022-10-04,04:35:20,Escalated,CR00204,VI01524,Inspector Vijayanagara Town
FIR008948,Domestic Violence,Hassan,Hassan Rural,2025-01-12,14:15:35,Pending,CR02032,VI01838,Inspector Hassan Rural
FIR008949,Burglary,Davanagere,Davanagere Rural,2025-12-05,16:42:24,Under Investigation,CR00376,VI03681,Inspector Davanagere Rural
FIR008950,Domestic Violence,Bidar,Bidar Town,2026-06-20,17:27:06,Pending,CR00674,VI02851,Inspector Bidar Town
FIR008951,Domestic Violence,Udupi,Udupi Rural,2024-04-11,21:19:27,Pending,CR00257,VI00139,Inspector Udupi Rural
FIR008952,Vandalism,Tumakuru,Tumakuru East,2025-01-12,21:01:11,Escalated,CR00715,VI02562,Inspector Tumakuru East
FIR008953,Narcotics,Belagavi,Tilakwadi,2024-01-02,06:09:26,Pending,CR00848,VI00050,Inspector Tilakwadi
FIR008954,Cyber Crime,Hassan,Hassan East,2023-06-09,10:09:57,Escalated,CR00802,VI02520,Inspector Hassan East
FIR008955,Narcotics,Bengaluru Rural,Bengaluru Rural East,2025-07-19,11:58:57,Closed,CR00019,VI04617,Inspector Bengaluru Rural East
FIR008956,Traffic Violation,Koppal,Koppal Rural,2024-05-16,00:27:18,Pending,CR01810,VI02013,Inspector Koppal Rural
FIR008957,Assault,Koppal,Koppal Rural,2022-06-19,08:32:10,Escalated,CR02959,VI00760,Inspector Koppal Rural
FIR008958,Burglary,Koppal,Koppal Rural,2025-08-16,19:02:13,Closed,CR00992,VI00661,Inspector Koppal Rural
FIR008959,Assault,Gadag,Gadag East,2025-12-10,13:09:53,Escalated,CR00272,VI00783,Inspector Gadag East
FIR008960,Theft,Raichur,Raichur East,2025-04-21,09:18:03,Pending,CR01338,VI03856,Inspector Raichur East
FIR008961,Robbery,Kodagu,Kodagu Town,2023-03-23,08:03:53,Pending,CR00232,VI03707,Inspector Kodagu Town
FIR008962,Cyber Crime,Haveri,Haveri Rural,2026-02-06,05:34:57,Closed,CR02040,VI01739,Inspector Haveri Rural
FIR008963,Burglary,Vijayanagara,Vijayanagara Rural,2025-04-24,23:34:17,Pending,CR00910,VI03786,Inspector Vijayanagara Rural
FIR008964,Robbery,Haveri,Haveri Rural,2025-04-18,20:43:09,Under Investigation,CR00531,VI04051,Inspector Haveri Rural
FIR008965,Narcotics,Raichur,Raichur East,2024-10-22,10:01:15,Open,CR01242,VI01065,Inspector Raichur East
FIR008966,Domestic Violence,Kodagu,Kodagu Town,2023-07-11,02:07:34,Open,CR00623,VI03040,Inspector Kodagu Town
FIR008967,Traffic Violation,Haveri,Haveri Rural,2024-05-24,05:23:39,Under Investigation,CR00326,VI04142,Inspector Haveri Rural
FIR008968,Fraud,Chitradurga,Chitradurga East,2024-12-03,11:16:36,Open,CR02284,VI01105,Inspector Chitradurga East
FIR008969,Domestic Violence,Dakshina Kannada,Pandeshwar,2025-08-22,02:02:18,Under Investigation,CR02406,VI03520,Inspector Pandeshwar
FIR008970,Burglary,Hassan,Hassan Town,2021-12-02,17:00:18,Escalated,CR00127,VI01525,Inspector Hassan Town
FIR008971,Theft,Chikkamagaluru,Chikkamagaluru Rural,2022-11-05,10:59:47,Pending,CR01740,VI02507,Inspector Chikkamagaluru Rural
FIR008972,Traffic Violation,Dharwad,Dharwad Town,2024-02-23,05:44:52,Closed,CR02544,VI01879,Inspector Dharwad Town
FIR008973,Burglary,Mandya,Mandya East,2025-01-02,16:24:11,Closed,CR02567,VI02111,Inspector Mandya East
FIR008974,Robbery,Bengaluru Urban,Koramangala,2022-04-15,20:09:34,Under Investigation,CR00153,VI02615,Inspector Koramangala
FIR008975,Vandalism,Udupi,Udupi Rural,2023-11-29,00:11:58,Escalated,CR00374,VI03702,Inspector Udupi Rural
FIR008976,Burglary,Kodagu,Kodagu East,2022-06-15,08:30:37,Under Investigation,CR00723,VI00576,Inspector Kodagu East
FIR008977,Fraud,Bengaluru Urban,Whitefield,2022-02-24,12:24:30,Open,CR01929,VI01615,Inspector Whitefield
FIR008978,Burglary,Belagavi,Camp,2023-10-28,13:14:37,Open,CR02653,VI04672,Inspector Camp
FIR008979,Narcotics,Chitradurga,Chitradurga Town,2024-07-09,01:26:54,Under Investigation,CR02928,VI00353,Inspector Chitradurga Town
FIR008980,Fraud,Ramanagara,Ramanagara East,2024-06-11,14:29:58,Closed,CR02221,VI04939,Inspector Ramanagara East
FIR008981,Fraud,Yadgir,Yadgir East,2022-07-12,03:14:45,Under Investigation,CR00843,VI00283,Inspector Yadgir East
FIR008982,Robbery,Koppal,Koppal Town,2024-02-18,13:18:11,Escalated,CR00766,VI01086,Inspector Koppal Town
FIR008983,Vandalism,Ramanagara,Ramanagara Town,2022-10-16,12:54:12,Open,CR00606,VI01997,Inspector Ramanagara Town
FIR008984,Narcotics,Dharwad,Dharwad Rural,2022-01-04,20:52:22,Pending,CR02720,VI00299,Inspector Dharwad Rural
FIR008985,Theft,Chitradurga,Chitradurga Town,2022-08-11,10:12:00,Closed,CR01808,VI04982,Inspector Chitradurga Town
FIR008986,Theft,Bengaluru Rural,Bengaluru Rural Rural,2022-02-12,23:40:59,Under Investigation,CR02699,VI02419,Inspector Bengaluru Rural Rural
FIR008987,Assault,Dharwad,Dharwad Rural,2023-09-01,10:24:58,Closed,CR02984,VI02113,Inspector Dharwad Rural
FIR008988,Traffic Violation,Davanagere,Davanagere Town,2024-02-10,15:04:06,Under Investigation,CR00132,VI03184,Inspector Davanagere Town
FIR008989,Robbery,Chitradurga,Chitradurga Rural,2026-02-25,06:57:01,Closed,CR00447,VI00058,Inspector Chitradurga Rural
FIR008990,Fraud,Bengaluru Urban,Koramangala,2026-06-18,13:46:19,Under Investigation,CR01104,VI04084,Inspector Koramangala
FIR008991,Robbery,Kodagu,Kodagu Rural,2025-12-05,17:59:42,Closed,CR01105,VI00573,Inspector Kodagu Rural
FIR008992,Cyber Crime,Uttara Kannada,Uttara Kannada Rural,2022-09-06,20:35:19,Open,CR00384,VI03986,Inspector Uttara Kannada Rural
FIR008993,Theft,Shivamogga,Shivamogga Rural,2025-02-04,18:11:22,Pending,CR02622,VI01342,Inspector Shivamogga Rural
FIR008994,Assault,Vijayanagara,Vijayanagara Town,2025-08-19,17:36:35,Closed,CR02075,VI04453,Inspector Vijayanagara Town
FIR008995,Domestic Violence,Bengaluru Urban,Ashok Nagar,2025-08-08,00:54:03,Closed,CR01339,VI00320,Inspector Ashok Nagar
FIR008996,Robbery,Bengaluru Rural,Bengaluru Rural East,2022-09-29,16:25:10,Pending,CR02550,VI04311,Inspector Bengaluru Rural East
FIR008997,Cyber Crime,Hassan,Hassan Rural,2022-06-09,21:37:33,Open,CR02744,VI01291,Inspector Hassan Rural
FIR008998,Burglary,Gadag,Gadag Rural,2023-07-11,17:59:22,Closed,CR02098,VI00903,Inspector Gadag Rural
FIR008999,Burglary,Gadag,Gadag Town,2023-01-02,04:17:48,Under Investigation,CR02180,VI02303,Inspector Gadag Town
FIR009000,Assault,Udupi,Udupi East,2023-12-07,22:31:16,Pending,CR00076,VI01887,Inspector Udupi East
FIR009001,Traffic Violation,Chikkaballapur,Chikkaballapur East,2025-06-02,03:33:00,Under Investigation,CR00231,VI02486,Inspector Chikkaballapur East
FIR009002,Assault,Bagalkot,Bagalkot East,2022-03-17,20:40:50,Pending,CR01051,VI03830,Inspector Bagalkot East
FIR009003,Theft,Chikkamagaluru,Chikkamagaluru Town,2022-01-13,11:46:49,Closed,CR01804,VI03813,Inspector Chikkamagaluru Town
FIR009004,Fraud,Bidar,Bidar Rural,2022-11-30,04:58:59,Closed,CR02937,VI04279,Inspector Bidar Rural
FIR009005,Theft,Dakshina Kannada,Pandeshwar,2024-11-16,08:23:50,Escalated,CR02780,VI00039,Inspector Pandeshwar
FIR009006,Assault,Kolar,Kolar Town,2021-09-25,16:29:10,Under Investigation,CR00259,VI00344,Inspector Kolar Town
FIR009007,Assault,Vijayapura,Vijayapura East,2025-07-18,03:31:45,Pending,CR02618,VI02509,Inspector Vijayapura East
FIR009008,Theft,Bengaluru Rural,Bengaluru Rural Rural,2022-12-23,05:53:56,Escalated,CR01858,VI01695,Inspector Bengaluru Rural Rural
FIR009009,Fraud,Gadag,Gadag East,2026-02-08,14:32:43,Open,CR00439,VI01894,Inspector Gadag East
FIR009010,Cyber Crime,Uttara Kannada,Uttara Kannada Rural,2022-11-11,00:05:20,Open,CR01195,VI00796,Inspector Uttara Kannada Rural
FIR009011,Fraud,Shivamogga,Shivamogga East,2026-06-03,09:55:32,Under Investigation,CR01088,VI02839,Inspector Shivamogga East
FIR009012,Vandalism,Chikkaballapur,Chikkaballapur Rural,2022-04-21,10:05:34,Under Investigation,CR01067,VI02998,Inspector Chikkaballapur Rural
FIR009013,Assault,Hassan,Hassan Rural,2022-07-11,22:21:44,Escalated,CR02298,VI01223,Inspector Hassan Rural
FIR009014,Assault,Dakshina Kannada,Pandeshwar,2025-09-11,20:07:13,Pending,CR01782,VI01501,Inspector Pandeshwar
FIR009015,Domestic Violence,Raichur,Raichur Town,2025-12-23,16:50:26,Under Investigation,CR02301,VI00010,Inspector Raichur Town
FIR009016,Domestic Violence,Vijayapura,Vijayapura East,2024-06-18,23:00:14,Open,CR00037,VI04418,Inspector Vijayapura East
FIR009017,Domestic Violence,Mandya,Mandya Rural,2024-08-29,18:14:02,Under Investigation,CR00456,VI02490,Inspector Mandya Rural
FIR009018,Narcotics,Koppal,Koppal East,2025-02-15,10:51:24,Escalated,CR00320,VI00856,Inspector Koppal East
FIR009019,Fraud,Mandya,Mandya Town,2024-12-02,10:22:01,Pending,CR01881,VI00327,Inspector Mandya Town
FIR009020,Theft,Gadag,Gadag Rural,2024-05-28,09:16:01,Closed,CR02752,VI03241,Inspector Gadag Rural
FIR009021,Domestic Violence,Vijayanagara,Vijayanagara Town,2024-04-14,15:58:30,Escalated,CR02380,VI02892,Inspector Vijayanagara Town
FIR009022,Theft,Kodagu,Kodagu Rural,2024-10-27,20:05:25,Pending,CR02957,VI00544,Inspector Kodagu Rural
FIR009023,Narcotics,Uttara Kannada,Uttara Kannada East,2022-11-22,03:45:13,Closed,CR02656,VI03543,Inspector Uttara Kannada East
FIR009024,Domestic Violence,Ramanagara,Ramanagara East,2023-06-20,17:23:03,Pending,CR00831,VI02356,Inspector Ramanagara East
FIR009025,Traffic Violation,Shivamogga,Shivamogga Town,2024-02-29,08:32:33,Under Investigation,CR00706,VI00291,Inspector Shivamogga Town
FIR009026,Assault,Dakshina Kannada,Barke,2026-04-13,19:22:40,Escalated,CR01668,VI01163,Inspector Barke
FIR009027,Assault,Dakshina Kannada,Barke,2025-07-12,13:08:49,Open,CR01025,VI04886,Inspector Barke
FIR009028,Domestic Violence,Tumakuru,Tumakuru Town,2023-03-31,15:03:08,Under Investigation,CR02877,VI04289,Inspector Tumakuru Town
FIR009029,Fraud,Ballari,Ballari Rural,2024-07-06,17:22:49,Under Investigation,CR01295,VI00113,Inspector Ballari Rural
FIR009030,Robbery,Kolar,Kolar Town,2022-07-12,06:05:50,Under Investigation,CR00478,VI04612,Inspector Kolar Town
FIR009031,Assault,Chamarajanagar,Chamarajanagar Rural,2022-07-13,08:41:50,Under Investigation,CR00817,VI02923,Inspector Chamarajanagar Rural
FIR009032,Theft,Bidar,Bidar East,2025-09-09,10:45:16,Pending,CR02961,VI00198,Inspector Bidar East
FIR009033,Vandalism,Bengaluru Urban,Koramangala,2023-12-18,07:34:28,Closed,CR01635,VI00616,Inspector Koramangala
FIR009034,Narcotics,Belagavi,Market,2025-08-12,16:14:06,Under Investigation,CR02328,VI01023,Inspector Market
FIR009035,Traffic Violation,Chikkamagaluru,Chikkamagaluru Town,2026-05-22,13:49:43,Open,CR02355,VI01025,Inspector Chikkamagaluru Town
FIR009036,Traffic Violation,Shivamogga,Shivamogga Rural,2023-11-27,04:26:16,Pending,CR00509,VI03348,Inspector Shivamogga Rural
FIR009037,Theft,Uttara Kannada,Uttara Kannada Town,2022-04-16,21:10:57,Under Investigation,CR01138,VI04282,Inspector Uttara Kannada Town
FIR009038,Robbery,Mandya,Mandya Rural,2021-11-14,04:04:31,Under Investigation,CR02900,VI04358,Inspector Mandya Rural
FIR009039,Traffic Violation,Bidar,Bidar Town,2025-07-26,18:52:08,Escalated,CR02155,VI02167,Inspector Bidar Town
FIR009040,Domestic Violence,Udupi,Udupi East,2022-07-07,06:12:12,Open,CR02305,VI02170,Inspector Udupi East
FIR009041,Vandalism,Mandya,Mandya Town,2025-11-24,01:45:06,Open,CR00492,VI03306,Inspector Mandya Town
FIR009042,Traffic Violation,Dharwad,Dharwad East,2022-11-24,16:27:22,Pending,CR01081,VI02890,Inspector Dharwad East
FIR009043,Cyber Crime,Tumakuru,Tumakuru East,2024-12-02,21:26:17,Open,CR02836,VI04273,Inspector Tumakuru East
FIR009044,Fraud,Ballari,Ballari East,2025-03-05,22:56:07,Closed,CR01252,VI03714,Inspector Ballari East
FIR009045,Traffic Violation,Bidar,Bidar Town,2021-07-31,21:36:18,Under Investigation,CR00951,VI02041,Inspector Bidar Town
FIR009046,Vandalism,Bidar,Bidar East,2021-10-13,12:31:08,Pending,CR00491,VI04003,Inspector Bidar East
FIR009047,Domestic Violence,Ramanagara,Ramanagara Town,2025-04-10,09:27:44,Open,CR00361,VI00133,Inspector Ramanagara Town
FIR009048,Theft,Dharwad,Dharwad East,2024-01-03,02:05:14,Pending,CR01398,VI00660,Inspector Dharwad East
FIR009049,Burglary,Dharwad,Dharwad Rural,2026-07-07,06:00:03,Pending,CR02773,VI02500,Inspector Dharwad Rural
FIR009050,Theft,Bagalkot,Bagalkot Rural,2021-09-19,21:18:54,Closed,CR01280,VI04872,Inspector Bagalkot Rural
FIR009051,Burglary,Chitradurga,Chitradurga East,2023-12-13,00:33:00,Escalated,CR01571,VI03464,Inspector Chitradurga East
FIR009052,Robbery,Bengaluru Rural,Bengaluru Rural Town,2025-01-19,20:34:23,Closed,CR01540,VI00558,Inspector Bengaluru Rural Town
FIR009053,Fraud,Udupi,Udupi Rural,2025-09-07,17:27:40,Open,CR00475,VI01677,Inspector Udupi Rural
FIR009054,Narcotics,Kodagu,Kodagu Rural,2026-04-10,02:06:16,Closed,CR00581,VI04504,Inspector Kodagu Rural
FIR009055,Cyber Crime,Mysuru,Vijayanagar,2022-06-10,01:26:07,Closed,CR01962,VI04423,Inspector Vijayanagar
FIR009056,Fraud,Koppal,Koppal East,2023-10-16,00:01:35,Closed,CR02621,VI03148,Inspector Koppal East
FIR009057,Robbery,Mandya,Mandya Town,2022-03-02,03:06:00,Escalated,CR00932,VI04018,Inspector Mandya Town
FIR009058,Burglary,Shivamogga,Shivamogga East,2026-03-04,23:32:53,Closed,CR02490,VI02012,Inspector Shivamogga East
FIR009059,Burglary,Bengaluru Urban,Electronic City,2026-02-17,18:06:36,Under Investigation,CR02582,VI04519,Inspector Electronic City
FIR009060,Vandalism,Shivamogga,Shivamogga East,2024-07-08,19:09:01,Under Investigation,CR02908,VI03621,Inspector Shivamogga East
FIR009061,Robbery,Yadgir,Yadgir Town,2024-11-13,03:19:56,Pending,CR00757,VI04312,Inspector Yadgir Town
FIR009062,Robbery,Mandya,Mandya Rural,2023-04-12,20:38:32,Escalated,CR01711,VI01270,Inspector Mandya Rural
FIR009063,Domestic Violence,Ramanagara,Ramanagara East,2022-01-12,11:57:54,Open,CR02523,VI01434,Inspector Ramanagara East
FIR009064,Cyber Crime,Bagalkot,Bagalkot East,2025-09-28,20:42:41,Escalated,CR00437,VI04134,Inspector Bagalkot East
FIR009065,Traffic Violation,Shivamogga,Shivamogga Rural,2025-11-21,04:58:12,Open,CR00559,VI00417,Inspector Shivamogga Rural
FIR009066,Robbery,Ramanagara,Ramanagara East,2023-12-07,12:11:54,Escalated,CR02242,VI02480,Inspector Ramanagara East
FIR009067,Theft,Kalaburagi,Kalaburagi East,2022-04-07,13:53:47,Open,CR00227,VI04669,Inspector Kalaburagi East
FIR009068,Robbery,Kodagu,Kodagu Rural,2024-11-26,08:25:19,Open,CR00723,VI04361,Inspector Kodagu Rural
FIR009069,Vandalism,Belagavi,Tilakwadi,2021-07-21,07:15:00,Escalated,CR02653,VI02894,Inspector Tilakwadi
FIR009070,Theft,Bidar,Bidar East,2024-07-10,06:16:03,Pending,CR00674,VI00031,Inspector Bidar East
FIR009071,Assault,Gadag,Gadag Rural,2024-12-15,17:38:28,Closed,CR01646,VI02360,Inspector Gadag Rural
FIR009072,Fraud,Dakshina Kannada,Kankanady,2021-07-27,16:30:36,Escalated,CR01574,VI04432,Inspector Kankanady
FIR009073,Narcotics,Dakshina Kannada,Pandeshwar,2025-03-06,20:21:35,Pending,CR01188,VI00600,Inspector Pandeshwar
FIR009074,Domestic Violence,Raichur,Raichur Rural,2022-06-28,11:35:36,Escalated,CR02687,VI03591,Inspector Raichur Rural
FIR009075,Cyber Crime,Belagavi,Tilakwadi,2022-01-13,12:19:13,Under Investigation,CR02789,VI03990,Inspector Tilakwadi
FIR009076,Narcotics,Kolar,Kolar East,2023-06-13,05:01:36,Under Investigation,CR00100,VI05000,Inspector Kolar East
FIR009077,Theft,Udupi,Udupi Town,2022-06-09,16:08:27,Escalated,CR00546,VI00405,Inspector Udupi Town
FIR009078,Theft,Bengaluru Urban,Koramangala,2023-01-28,15:18:47,Open,CR01104,VI02467,Inspector Koramangala
FIR009079,Assault,Belagavi,Camp,2022-06-12,07:14:08,Closed,CR02823,VI04715,Inspector Camp
FIR009080,Traffic Violation,Kalaburagi,Kalaburagi Town,2026-01-01,01:58:22,Under Investigation,CR01658,VI04506,Inspector Kalaburagi Town
FIR009081,Domestic Violence,Bidar,Bidar Rural,2022-07-11,12:50:58,Escalated,CR02001,VI02842,Inspector Bidar Rural
FIR009082,Theft,Bidar,Bidar Town,2024-07-01,09:44:46,Escalated,CR02705,VI02051,Inspector Bidar Town
FIR009083,Traffic Violation,Bidar,Bidar Town,2025-11-18,14:25:02,Closed,CR02155,VI03101,Inspector Bidar Town
FIR009084,Traffic Violation,Udupi,Udupi Rural,2025-06-19,23:29:25,Under Investigation,CR00040,VI00947,Inspector Udupi Rural
FIR009085,Robbery,Ramanagara,Ramanagara Town,2025-12-17,10:12:09,Pending,CR00056,VI00173,Inspector Ramanagara Town
FIR009086,Domestic Violence,Tumakuru,Tumakuru Town,2023-09-19,16:28:40,Escalated,CR01171,VI02040,Inspector Tumakuru Town
FIR009087,Domestic Violence,Kolar,Kolar Town,2021-08-16,17:05:06,Open,CR02217,VI02733,Inspector Kolar Town
FIR009088,Traffic Violation,Chitradurga,Chitradurga Rural,2021-08-25,10:24:47,Pending,CR00305,VI00001,Inspector Chitradurga Rural
FIR009089,Robbery,Raichur,Raichur East,2021-10-31,08:22:07,Under Investigation,CR01279,VI03043,Inspector Raichur East
